user_id,user_name,session_number,hour,time_slot,status,start_time,end_time,planned_duration,actual_duration,pause_count,total_break_mins,productivity_score,pre_mood,pre_energy,pre_motivation,pre_goal_difficulty,pre_session_type,pre_environment,pre_music_type,notification_count,distraction_taps,unlock_count,post_productivity,post_focus,post_satisfaction,post_distraction
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,57,18,evening,COMPLETED,2025-11-17 18:41:43.868630,2025-11-17 19:09:43.868630,25,28,0,0,79.27,2,2,4,1,WRITING,MUSIC,CLASSICAL,0,2,0,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,58,18,evening,COMPLETED,2025-11-17 18:39:43.868630,2025-11-17 19:32:43.868630,60,53,2,0,74.33,5,3,3,1,WRITING,QUIET,,1,1,0,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,61,13,afternoon,COMPLETED,2025-11-20 13:03:43.868630,2025-11-20 14:13:43.868630,60,70,1,3,80.33,1,4,4,4,READING,MUSIC,AMBIENT,0,2,0,4,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,64,12,afternoon,COMPLETED,2025-11-21 12:07:43.868630,2025-11-21 12:56:43.868630,45,49,1,6,75.06,1,3,4,1,OTHER,QUIET,,0,1,0,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,65,12,afternoon,COMPLETED,2025-11-21 12:48:43.868630,2025-11-21 13:44:43.868630,60,56,1,5,85.0,2,4,4,3,TEST,QUIET,,2,2,0,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,67,8,morning,COMPLETED,2025-11-22 08:40:43.868630,2025-11-22 09:04:43.868630,25,24,2,3,84.03,3,4,5,2,READING,QUIET,,2,1,1,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,68,17,evening,COMPLETED,2025-11-22 17:37:43.868630,2025-11-22 19:34:43.868630,90,117,3,8,61.5,3,1,5,3,READING,NOISY,,3,0,3,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,69,15,afternoon,COMPLETED,2025-11-22 15:01:43.868630,2025-11-22 16:02:43.868630,45,61,1,4,67.39,4,2,4,3,TEST,QUIET,,1,4,1,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,71,11,morning,COMPLETED,2025-11-25 11:10:43.868630,2025-11-25 11:52:43.868630,60,42,2,6,64.33,4,3,3,3,OTHER,MUSIC,AMBIENT,3,2,2,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,72,9,morning,COMPLETED,2025-11-26 09:23:43.868630,2025-11-26 10:37:43.868630,90,74,0,3,84.94,2,4,5,2,READING,MUSIC,LOFI,1,2,3,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,73,19,evening,COMPLETED,2025-11-26 19:24:43.868630,2025-11-26 19:58:43.868630,45,34,0,7,82.94,2,3,5,1,TEST,MUSIC,CLASSICAL,3,0,1,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,75,6,morning,COMPLETED,2025-11-27 06:46:43.868630,2025-11-27 07:35:43.868630,60,49,0,7,68.17,3,3,4,4,WRITING,NOISY,,1,2,1,3,4,2,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,77,9,morning,COMPLETED,2025-11-30 09:59:43.868630,2025-11-30 10:45:43.868630,60,46,2,6,85.0,3,4,5,2,WRITING,NOISY,,1,0,1,4,5,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,80,7,morning,COMPLETED,2025-12-05 07:59:43.868630,2025-12-05 09:59:43.868630,120,120,1,1,88.33,1,3,5,3,READING,NOISY,,1,3,0,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,82,10,morning,COMPLETED,2025-12-07 10:49:43.868630,2025-12-07 12:28:43.868630,120,99,1,7,83.83,3,4,4,2,READING,NOISY,,0,0,1,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,83,14,afternoon,COMPLETED,2025-12-07 14:46:43.868630,2025-12-07 15:54:43.868630,60,68,1,4,71.83,2,3,4,1,WRITING,NOISY,,2,3,1,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,84,7,morning,COMPLETED,2025-12-07 07:24:43.868630,2025-12-07 07:41:43.868630,25,17,0,1,72.77,2,4,3,2,OTHER,NOISY,,2,3,0,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,85,17,evening,COMPLETED,2025-12-07 17:31:43.868630,2025-12-07 18:39:43.868630,60,68,0,1,64.83,3,1,4,2,TEST,MUSIC,LOFI,4,1,1,2,4,2,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,86,7,morning,COMPLETED,2025-12-08 07:25:43.868630,2025-12-08 08:15:43.868630,45,50,0,5,85.94,3,5,4,3,OTHER,QUIET,,2,1,2,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,87,11,morning,COMPLETED,2025-12-09 11:24:43.868630,2025-12-09 12:37:43.868630,90,73,2,3,76.72,4,4,4,4,TEST,NOISY,,0,1,2,4,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,88,16,afternoon,COMPLETED,2025-12-10 16:54:43.868630,2025-12-10 17:36:43.868630,45,42,1,4,71.17,4,3,4,2,TEST,QUIET,,2,6,1,3,4,3,FEW
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,89,10,morning,COMPLETED,2025-12-10 10:11:43.868630,2025-12-10 12:31:43.868630,120,140,1,4,73.83,3,3,4,1,WRITING,QUIET,,0,0,2,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,90,15,afternoon,COMPLETED,2025-12-11 15:55:43.868630,2025-12-11 16:54:43.868630,60,59,0,9,75.5,4,4,3,3,OTHER,QUIET,,1,3,0,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,91,5,morning,COMPLETED,2025-12-12 05:28:43.868630,2025-12-12 06:41:43.868630,60,73,0,1,92.17,3,4,5,1,TEST,QUIET,,2,0,1,4,5,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,92,11,morning,COMPLETED,2025-12-12 11:31:43.868630,2025-12-12 12:03:43.868630,45,32,0,5,83.06,2,4,4,1,WRITING,QUIET,,1,1,2,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,94,10,morning,COMPLETED,2025-12-14 10:31:43.868630,2025-12-14 10:57:43.868630,25,26,2,4,73.2,4,3,3,1,READING,MUSIC,OTHER,1,1,1,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,95,8,morning,COMPLETED,2025-12-15 08:39:43.868630,2025-12-15 09:27:43.868630,45,48,1,4,72.5,1,3,4,2,WRITING,MUSIC,OTHER,3,4,0,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,96,11,morning,COMPLETED,2025-12-16 11:14:43.868630,2025-12-16 11:58:43.868630,45,44,1,8,72.06,2,4,3,2,TEST,NOISY,,1,4,1,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,97,7,morning,COMPLETED,2025-12-16 07:48:43.868630,2025-12-16 09:30:43.868630,120,102,1,4,83.17,4,3,5,3,TEST,QUIET,,3,0,2,4,4,4,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,99,9,morning,COMPLETED,2025-12-19 09:08:43.868630,2025-12-19 10:20:43.868630,90,72,1,6,70.17,4,3,4,2,READING,NOISY,,3,0,2,3,4,3,NONE
9f407622-c01d-41e8-bccc-08c36d7fe7e1,Early Bird 1,100,9,morning,COMPLETED,2025-12-19 09:06:43.868630,2025-12-19 09:35:43.868630,25,29,2,0,81.8,3,4,4,2,READING,NOISY,,4,2,0,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,1,13,afternoon,COMPLETED,2025-10-07 13:05:43.874670,2025-10-07 14:21:43.874670,60,76,1,2,64.5,1,4,2,3,WRITING,QUIET,,5,1,1,3,3,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,2,10,morning,COMPLETED,2025-10-07 10:01:43.874670,2025-10-07 11:59:43.874670,90,118,1,7,77.78,2,4,4,3,OTHER,QUIET,,2,2,2,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,3,13,afternoon,COMPLETED,2025-10-07 13:50:43.874670,2025-10-07 14:58:43.874670,60,68,1,0,61.5,2,1,3,1,TEST,MUSIC,AMBIENT,0,5,3,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,4,7,morning,COMPLETED,2025-10-07 07:41:43.874670,2025-10-07 08:44:43.874670,60,63,0,7,75.17,4,3,3,2,OTHER,MUSIC,AMBIENT,1,4,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,5,10,morning,COMPLETED,2025-10-07 10:53:43.874670,2025-10-07 12:44:43.874670,90,111,2,9,68.17,2,5,3,3,READING,QUIET,,3,3,4,4,3,4,FEW
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,6,10,morning,COMPLETED,2025-10-08 10:11:43.874670,2025-10-08 11:31:43.874670,90,80,1,0,65.94,1,3,3,2,WRITING,MUSIC,AMBIENT,4,3,4,3,3,3,FEW
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,7,14,afternoon,COMPLETED,2025-10-08 14:45:43.874670,2025-10-08 15:41:43.874670,60,56,0,6,74.67,2,4,3,1,WRITING,QUIET,,1,2,3,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,8,8,morning,COMPLETED,2025-10-09 08:53:43.874670,2025-10-09 09:51:43.874670,60,58,0,7,85.83,2,4,4,3,READING,QUIET,,2,3,1,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,10,20,evening,COMPLETED,2025-10-12 20:00:43.874670,2025-10-12 20:29:43.874670,45,29,0,3,58.72,5,1,3,1,OTHER,QUIET,,3,1,3,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,12,6,morning,COMPLETED,2025-10-14 06:48:43.874670,2025-10-14 07:14:43.874670,25,26,0,3,73.03,3,3,3,4,WRITING,QUIET,,2,2,0,3,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,13,12,afternoon,COMPLETED,2025-10-14 12:17:43.874670,2025-10-14 12:58:43.874670,45,41,0,3,66.06,3,1,3,2,WRITING,QUIET,,0,4,0,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,14,9,morning,COMPLETED,2025-10-15 09:09:43.874670,2025-10-15 10:51:43.874670,120,102,0,3,73.83,2,3,4,1,WRITING,QUIET,,2,5,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,15,21,night,COMPLETED,2025-10-16 21:53:43.874670,2025-10-16 22:55:43.874670,60,62,2,2,48.0,4,1,2,3,TEST,NOISY,,0,2,0,1,3,1,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,16,13,afternoon,COMPLETED,2025-10-16 13:36:43.874670,2025-10-16 14:55:43.874670,60,79,1,8,76.5,3,4,4,2,TEST,NOISY,,1,4,2,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,17,5,morning,COMPLETED,2025-10-16 05:38:43.874670,2025-10-16 06:37:43.874670,45,59,1,9,69.11,1,4,3,1,WRITING,NOISY,,1,0,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,20,12,afternoon,COMPLETED,2025-10-20 12:30:43.874670,2025-10-20 12:56:43.874670,25,26,0,4,76.2,4,3,4,2,WRITING,MUSIC,AMBIENT,2,4,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,21,21,night,COMPLETED,2025-10-20 21:02:43.874670,2025-10-20 22:27:43.874670,90,85,1,5,57.56,3,3,2,2,READING,QUIET,,2,3,0,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,22,6,morning,COMPLETED,2025-10-21 06:43:43.874670,2025-10-21 07:12:43.874670,25,29,2,2,78.47,5,4,4,5,READING,MUSIC,CLASSICAL,0,0,2,4,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,23,7,morning,COMPLETED,2025-10-22 07:41:43.874670,2025-10-22 08:39:43.874670,60,58,1,3,77.67,4,3,3,3,READING,QUIET,,0,1,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,26,5,morning,COMPLETED,2025-10-26 05:56:43.874670,2025-10-26 06:44:43.874670,60,48,1,7,68.33,3,4,3,2,TEST,QUIET,,2,3,2,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,27,16,afternoon,COMPLETED,2025-10-27 16:40:43.874670,2025-10-27 17:33:43.874670,45,53,1,7,50.78,2,2,3,3,TEST,NOISY,,4,3,3,2,3,2,FEW
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,29,11,morning,COMPLETED,2025-10-29 11:14:43.874670,2025-10-29 13:44:43.874670,120,150,2,5,67.17,3,2,4,2,TEST,NOISY,,1,2,2,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,30,6,morning,COMPLETED,2025-10-29 06:40:43.874670,2025-10-29 07:29:43.874670,45,49,0,7,75.06,2,4,3,2,TEST,NOISY,,4,0,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,31,11,morning,COMPLETED,2025-10-30 11:49:43.874670,2025-10-30 12:31:43.874670,60,42,2,7,59.5,4,4,2,2,READING,QUIET,,2,2,2,3,3,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,33,12,afternoon,COMPLETED,2025-11-02 12:35:43.874670,2025-11-02 14:13:43.874670,120,98,1,7,59.67,3,2,3,2,READING,NOISY,,0,3,1,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,34,11,morning,COMPLETED,2025-11-03 11:59:43.874670,2025-11-03 12:28:43.874670,25,29,1,7,72.47,3,3,3,2,WRITING,QUIET,,0,1,1,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,35,14,afternoon,COMPLETED,2025-11-03 14:37:43.874670,2025-11-03 15:22:43.874670,45,45,0,4,63.0,3,2,2,1,WRITING,MUSIC,AMBIENT,1,2,0,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,36,14,afternoon,COMPLETED,2025-11-03 14:14:43.874670,2025-11-03 15:14:43.874670,90,60,0,4,71.0,2,3,3,3,WRITING,MUSIC,OTHER,2,2,1,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,37,8,morning,COMPLETED,2025-11-04 08:09:43.874670,2025-11-04 09:44:43.874670,90,95,1,8,68.06,3,3,4,2,WRITING,MUSIC,AMBIENT,4,4,3,3,4,3,FEW
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,38,18,evening,COMPLETED,2025-11-04 18:08:43.874670,2025-11-04 18:46:43.874670,60,38,2,12,51.67,1,1,3,3,OTHER,MUSIC,CLASSICAL,2,1,0,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,41,18,evening,COMPLETED,2025-11-08 18:36:43.874670,2025-11-08 19:01:43.874670,25,25,0,7,73.17,3,2,4,5,READING,MUSIC,LOFI,0,1,1,3,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,42,16,afternoon,COMPLETED,2025-11-08 16:18:43.874670,2025-11-08 16:55:43.874670,25,37,1,5,78.07,3,5,3,2,READING,MUSIC,OTHER,1,0,1,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,44,8,morning,COMPLETED,2025-11-10 08:05:43.874670,2025-11-10 10:26:43.874670,120,141,2,5,64.33,2,3,4,4,TEST,QUIET,,1,2,1,3,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,46,6,morning,COMPLETED,2025-11-10 06:37:43.874670,2025-11-10 07:37:43.874670,120,60,0,6,63.67,3,3,4,5,READING,NOISY,,1,1,0,3,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,47,13,afternoon,COMPLETED,2025-11-10 13:51:43.874670,2025-11-10 14:55:43.874670,60,64,2,0,56.67,2,3,2,2,WRITING,QUIET,,2,3,1,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,48,11,morning,COMPLETED,2025-11-10 11:03:43.874670,2025-11-10 11:24:43.874670,25,21,0,8,79.13,1,4,5,4,WRITING,QUIET,,1,2,1,4,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,49,11,morning,COMPLETED,2025-11-11 11:02:43.874670,2025-11-11 11:20:43.874670,25,18,2,8,77.4,2,4,4,1,TEST,QUIET,,1,1,1,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,50,15,afternoon,COMPLETED,2025-11-12 15:09:43.874670,2025-11-12 16:03:43.874670,60,54,2,6,64.67,3,3,4,5,READING,MUSIC,CLASSICAL,3,2,0,3,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,52,14,afternoon,COMPLETED,2025-11-14 14:11:43.874670,2025-11-14 14:45:43.874670,45,34,1,5,65.44,2,3,3,4,READING,MUSIC,CLASSICAL,3,1,0,3,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,54,17,evening,COMPLETED,2025-11-16 17:12:43.874670,2025-11-16 18:24:43.874670,60,72,0,6,73.33,5,3,4,1,READING,QUIET,,2,1,1,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,55,15,afternoon,COMPLETED,2025-11-17 15:30:43.874670,2025-11-17 16:03:43.874670,45,33,1,7,56.67,3,2,3,2,READING,QUIET,,2,3,1,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,56,16,afternoon,COMPLETED,2025-11-17 16:51:43.874670,2025-11-17 17:58:43.874670,90,67,1,5,69.56,4,3,3,1,TEST,MUSIC,AMBIENT,2,3,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,57,11,morning,COMPLETED,2025-11-18 11:09:43.874670,2025-11-18 11:57:43.874670,60,48,0,1,72.5,4,3,3,3,TEST,QUIET,,5,3,1,3,4,3,FEW
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,58,12,afternoon,COMPLETED,2025-11-19 12:37:43.874670,2025-11-19 13:12:43.874670,45,35,0,8,60.22,4,2,3,1,READING,MUSIC,OTHER,1,3,1,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,59,12,afternoon,COMPLETED,2025-11-19 12:46:43.874670,2025-11-19 13:37:43.874670,45,51,1,9,57.33,3,2,2,3,TEST,MUSIC,CLASSICAL,0,0,0,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,60,9,morning,COMPLETED,2025-11-19 09:05:43.874670,2025-11-19 10:09:43.874670,60,64,1,4,74.5,1,4,3,3,TEST,NOISY,,1,2,1,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,61,16,afternoon,COMPLETED,2025-11-19 16:06:43.874670,2025-11-19 16:56:43.874670,45,50,2,1,71.94,3,3,4,1,WRITING,QUIET,,1,2,2,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,65,14,afternoon,COMPLETED,2025-11-21 14:57:43.874670,2025-11-21 15:45:43.874670,45,48,2,0,56.67,2,2,2,3,TEST,MUSIC,OTHER,2,3,1,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,66,13,afternoon,COMPLETED,2025-11-22 13:34:43.874670,2025-11-22 14:32:43.874670,45,58,1,4,59.06,1,2,3,3,TEST,MUSIC,OTHER,2,1,1,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,67,23,night,COMPLETED,2025-11-23 23:29:43.874670,2025-11-24 00:40:43.874670,60,71,0,0,63.67,3,2,3,3,WRITING,QUIET,,4,3,0,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,68,7,morning,COMPLETED,2025-11-24 07:02:43.874670,2025-11-24 08:02:43.874670,60,60,0,5,68.83,3,3,3,1,TEST,NOISY,,3,5,2,3,3,3,FEW
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,69,6,morning,COMPLETED,2025-11-25 06:44:43.874670,2025-11-25 07:23:43.874670,45,39,1,6,70.17,3,2,4,2,WRITING,QUIET,,3,2,2,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,70,16,afternoon,COMPLETED,2025-11-25 16:19:43.874670,2025-11-25 17:19:43.874670,60,60,1,2,63.83,4,2,3,2,TEST,MUSIC,LOFI,2,3,2,2,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,72,20,evening,COMPLETED,2025-11-26 20:12:43.874670,2025-11-26 21:17:43.874670,45,65,2,5,37.61,2,1,2,3,WRITING,QUIET,,2,0,1,1,3,1,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,73,12,afternoon,COMPLETED,2025-11-27 12:17:43.874670,2025-11-27 13:11:43.874670,60,54,0,3,58.17,2,3,2,3,WRITING,MUSIC,OTHER,3,3,2,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,75,12,afternoon,COMPLETED,2025-11-30 12:40:43.874670,2025-11-30 13:36:43.874670,60,56,2,3,50.83,2,3,2,4,WRITING,MUSIC,LOFI,2,2,1,2,3,1,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,76,5,morning,COMPLETED,2025-12-01 05:46:43.874670,2025-12-01 06:02:43.874670,25,16,2,5,76.63,3,4,4,1,WRITING,QUIET,,0,2,2,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,77,6,morning,COMPLETED,2025-12-01 06:06:43.874670,2025-12-01 07:02:43.874670,60,56,3,4,80.5,1,4,5,2,WRITING,MUSIC,OTHER,1,2,1,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,78,15,afternoon,COMPLETED,2025-12-02 15:24:43.874670,2025-12-02 15:59:43.874670,60,35,2,6,65.33,3,3,3,3,READING,MUSIC,CLASSICAL,0,2,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,79,5,morning,COMPLETED,2025-12-02 05:00:43.874670,2025-12-02 06:26:43.874670,90,86,4,8,64.11,1,3,3,1,OTHER,MUSIC,LOFI,2,2,2,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,80,13,afternoon,COMPLETED,2025-12-03 13:48:43.874670,2025-12-03 16:07:43.874670,120,139,1,1,73.5,2,3,3,2,TEST,QUIET,,3,2,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,82,14,afternoon,COMPLETED,2025-12-06 14:48:43.874670,2025-12-06 15:41:43.874670,45,53,1,0,72.28,5,3,3,3,WRITING,QUIET,,1,4,2,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,83,5,morning,COMPLETED,2025-12-07 05:23:43.874670,2025-12-07 06:11:43.874670,45,48,1,6,71.5,4,4,3,3,READING,QUIET,,1,4,2,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,84,5,morning,COMPLETED,2025-12-08 05:34:43.874670,2025-12-08 06:27:43.874670,45,53,3,5,72.78,4,3,5,4,TEST,MUSIC,OTHER,1,0,3,4,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,86,12,afternoon,COMPLETED,2025-12-08 12:32:43.874670,2025-12-08 12:52:43.874670,25,20,1,0,55.83,3,2,2,1,READING,NOISY,,4,1,2,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,87,7,morning,COMPLETED,2025-12-08 07:00:43.874670,2025-12-08 07:40:43.874670,45,40,1,6,73.28,3,3,4,2,READING,MUSIC,OTHER,1,2,0,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,88,7,morning,COMPLETED,2025-12-09 07:47:43.874670,2025-12-09 08:20:43.874670,45,33,1,10,83.83,2,5,5,4,WRITING,QUIET,,3,2,0,5,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,89,12,afternoon,COMPLETED,2025-12-09 12:03:43.874670,2025-12-09 12:28:43.874670,25,25,2,8,65.67,3,3,4,4,READING,MUSIC,AMBIENT,1,3,1,3,4,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,90,12,afternoon,COMPLETED,2025-12-09 12:00:43.874670,2025-12-09 12:15:43.874670,25,15,2,0,50.0,2,3,1,1,TEST,NOISY,,0,3,3,2,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,91,18,evening,COMPLETED,2025-12-10 18:10:43.874670,2025-12-10 20:45:43.874670,120,155,2,5,49.0,4,2,3,4,TEST,QUIET,,3,3,1,2,4,1,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,92,17,evening,COMPLETED,2025-12-11 17:36:43.874670,2025-12-11 18:40:43.874670,90,64,2,8,48.22,3,1,3,5,TEST,MUSIC,LOFI,2,3,1,2,4,1,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,93,5,morning,COMPLETED,2025-12-11 05:41:43.874670,2025-12-11 06:57:43.874670,90,76,2,5,81.39,2,4,4,2,OTHER,QUIET,,0,2,1,4,4,4,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,94,7,morning,COMPLETED,2025-12-12 07:32:43.874670,2025-12-12 08:43:43.874670,60,71,1,4,60.83,3,4,2,5,WRITING,MUSIC,OTHER,3,2,1,3,3,2,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,95,7,morning,COMPLETED,2025-12-12 07:41:43.874670,2025-12-12 08:52:43.874670,60,71,0,1,75.5,2,4,3,2,OTHER,QUIET,,2,2,1,3,4,3,NONE
2018e57c-a422-4f31-81e3-a2f79383ac94,Early Bird 2,96,17,evening,COMPLETED,2025-12-13 17:18:43.874670,2025-12-13 19:18:43.874670,90,120,2,6,54.0,1,2,3,1,READING,QUIET,,3,2,0,2,4,2,NONE
